human,humanLabel,uniLabel,plcLabel
http://www.wikidata.org/entity/Q57168990,Claes Isoz,Royal Institute of Technology,Bromma
http://www.wikidata.org/entity/Q59615105,Q59615105,Royal Institute of Technology,Kalmar
http://www.wikidata.org/entity/Q60311822,Abderrahman Ait Ali,Royal Institute of Technology,Ait Melloul
http://www.wikidata.org/entity/Q60482772,Q60482772,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q62607009,Otto Forssell,Royal Institute of Technology,Gustav Vasa parish
http://www.wikidata.org/entity/Q63124057,Q63124057,Royal Institute of Technology,Bäve parish
http://www.wikidata.org/entity/Q65926135,Kurt Wigartz,Royal Institute of Technology,Mariestad
http://www.wikidata.org/entity/Q66677606,Einar Bergström,Royal Institute of Technology,Helsingborgs Maria parish
http://www.wikidata.org/entity/Q68823431,Q68823431,Royal Institute of Technology,Sollentuna Municipality
http://www.wikidata.org/entity/Q79314456,Q79314456,Royal Institute of Technology,Johannebergs församling
http://www.wikidata.org/entity/Q81709863,Q81709863,Royal Institute of Technology,Svappavaara
http://www.wikidata.org/entity/Q83455658,Q83455658,Royal Institute of Technology,Örebro
http://www.wikidata.org/entity/Q88711198,Q88711198,Royal Institute of Technology,Lyngby
http://www.wikidata.org/entity/Q88873824,Olof Billvall,Royal Institute of Technology,Q10559571
http://www.wikidata.org/entity/Q88887984,Q88887984,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q91975648,Anders Berglund,Royal Institute of Technology,Q10718492
http://www.wikidata.org/entity/Q92315481,Johan von Utfall,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q54945,Hannes Alfvén,Royal Institute of Technology,Norrköping
http://www.wikidata.org/entity/Q92857,Ivar Jacobson,Royal Institute of Technology,Ystad
http://www.wikidata.org/entity/Q129560,Arno Berg,Royal Institute of Technology,Gothenburg
http://www.wikidata.org/entity/Q174998,Ivar Otto Bendixson,Royal Institute of Technology,Oscars Assembly
http://www.wikidata.org/entity/Q181678,Dolph Lundgren,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q181678,Dolph Lundgren,Royal Institute of Technology,Spånga
http://www.wikidata.org/entity/Q287270,Georg Theodor Chiewitz,Royal Institute of Technology,Stockholm City
http://www.wikidata.org/entity/Q312070,Gunnar Asplund,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q317382,Christer Fuglesang,Royal Institute of Technology,Nacka
http://www.wikidata.org/entity/Q345283,Rolf Maximilian Sievert,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q350420,Salomon August Andrée,Royal Institute of Technology,Q10509732
http://www.wikidata.org/entity/Q352843,Peter Celsing,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q364270,Gustaf de Laval,Royal Institute of Technology,Orsa
http://www.wikidata.org/entity/Q389828,Carl Munters,Royal Institute of Technology,Vansbro Municipality
http://www.wikidata.org/entity/Q430094,C. Johan Masreliez,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q440388,Kurt Atterberg,Royal Institute of Technology,Domkyrkoförsamlingen in Göteborg
http://www.wikidata.org/entity/Q453594,Erik Ivar Fredholm,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q453594,Erik Ivar Fredholm,Royal Institute of Technology,Klara Parish
http://www.wikidata.org/entity/Q462685,Karl Johan Åström,Royal Institute of Technology,Östersund
http://www.wikidata.org/entity/Q472510,Ernst Alexanderson,Royal Institute of Technology,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q491295,Anders Tengbom,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q503946,Nisse Strinning,Royal Institute of Technology,Kramfors
http://www.wikidata.org/entity/Q513343,Klara Lidén,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q526888,Sven Markelius,Royal Institute of Technology,Maria Magdalena parish
http://www.wikidata.org/entity/Q542718,August Uno Lamm,Royal Institute of Technology,Gothenburg
http://www.wikidata.org/entity/Q550463,Johan August Brinell,Royal Institute of Technology,Bringetofta socken
http://www.wikidata.org/entity/Q579270,Sven Grahn,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q591240,Lars E. O. Svensson,Royal Institute of Technology,Örnsköldsvik
http://www.wikidata.org/entity/Q621197,Paul Hedqvist,Royal Institute of Technology,Stockholm
http://www.wikidata.org/entity/Q696523,Alfred Grenander,Royal Institute of Technology,Skövde
http://www.wikidata.org/entity/Q703091,Ivar Kreuger,Royal Institute of Technology,Kalmar
http://www.wikidata.org/entity/Q6236798,Melchior Wernstedt,Chalmers University of Technology,Strängnäs
http://www.wikidata.org/entity/Q6238705,Gunnar Wetterling,Chalmers University of Technology,Q10562846
http://www.wikidata.org/entity/Q6240762,Thorsten Wigelius,Chalmers University of Technology,Q58496152
http://www.wikidata.org/entity/Q6256372,Åke Öberg,Chalmers University of Technology,Härnösand
http://www.wikidata.org/entity/Q6256542,Ivan Öfverholm,Chalmers University of Technology,Q10570482
http://www.wikidata.org/entity/Q7029958,Nicolay Nicolaysen Sontum,Chalmers University of Technology,Bergen
http://www.wikidata.org/entity/Q7449625,Semir Mahjoub,Chalmers University of Technology,Tunis
http://www.wikidata.org/entity/Q7682547,Tanel Tammet,Chalmers University of Technology,Tallinn
http://www.wikidata.org/entity/Q10706523,Ture Schaar,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q11963445,Charles Bruff,Chalmers University of Technology,Oslo
http://www.wikidata.org/entity/Q13423853,PewDiePie,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q15544602,Martin Lundstedt,Chalmers University of Technology,Mariestad
http://www.wikidata.org/entity/Q16043399,Hjalmar Cornilsen,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q16595509,Birgit Krantz,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q16632905,Thomas Engevall,Chalmers University of Technology,Malmö
http://www.wikidata.org/entity/Q16649107,Birger Dahlberg,Chalmers University of Technology,Skellefteå
http://www.wikidata.org/entity/Q16857607,Abraham Fitzgibbon,Chalmers University of Technology,Ireland
http://www.wikidata.org/entity/Q16945408,Per-Olof Nilsson,Chalmers University of Technology,Lidköping
http://www.wikidata.org/entity/Q18238878,Leif Floberg,Chalmers University of Technology,Vänersborg
http://www.wikidata.org/entity/Q18242323,Peter Hansbo,Chalmers University of Technology,Danderyd  parish
http://www.wikidata.org/entity/Q18242326,Sven Hansbo,Chalmers University of Technology,Q10604644
http://www.wikidata.org/entity/Q18245724,Ola Serneke,Chalmers University of Technology,Alingsås
http://www.wikidata.org/entity/Q18353878,Erik Johansson,Chalmers University of Technology,Götene
http://www.wikidata.org/entity/Q18747151,Bo Björkman,Chalmers University of Technology,Finnerödja
http://www.wikidata.org/entity/Q18923325,Erik Gunnar Rehnmark,Chalmers University of Technology,Hörnefors
http://www.wikidata.org/entity/Q19787887,Oswald Westerberg,Chalmers University of Technology,Alingsås
http://www.wikidata.org/entity/Q19976137,Hjalmar Zetterström,Chalmers University of Technology,Domkyrkoförsamlingen in Göteborg
http://www.wikidata.org/entity/Q20652836,Lars Jäderblom,Chalmers University of Technology,Lundby församling
http://www.wikidata.org/entity/Q20746933,Alf Berne,Chalmers University of Technology,Skövde
http://www.wikidata.org/entity/Q20746956,Lennart Billgren,Chalmers University of Technology,Stockholm
http://www.wikidata.org/entity/Q24018902,Nils Hanson,Chalmers University of Technology,Q10673099
http://www.wikidata.org/entity/Q24148560,Engebret Soot,Chalmers University of Technology,Elverum
http://www.wikidata.org/entity/Q24567615,Anders Svennerud,Chalmers University of Technology,Växjö
http://www.wikidata.org/entity/Q26179433,Fritz Bange,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q26250832,Erik Arosenius,Chalmers University of Technology,Göteborgs Kristine församling
http://www.wikidata.org/entity/Q26832815,Frans Evers,Chalmers University of Technology,Eslöv
http://www.wikidata.org/entity/Q27131315,Göran Erro,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q27751243,Carl-Erik Olsson,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q27808140,Ivar Bjerström,Chalmers University of Technology,Eksjö
http://www.wikidata.org/entity/Q27896144,Jan Rippe,Chalmers University of Technology,Lyrestad
http://www.wikidata.org/entity/Q27902138,Bengt Wallström,Chalmers University of Technology,Q10727121
http://www.wikidata.org/entity/Q28356519,Axel Eriksson,Chalmers University of Technology,Omaruru
http://www.wikidata.org/entity/Q28792589,Pernilla Wittung-Stafshede,Chalmers University of Technology,Umeå
http://www.wikidata.org/entity/Q28974362,Ingemar Olsson,Chalmers University of Technology,Annedals parish
http://www.wikidata.org/entity/Q29033989,Q29033989,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q29057361,John Wahlberg,Chalmers University of Technology,Malmö
http://www.wikidata.org/entity/Q29381306,Q29381306,Chalmers University of Technology,Nyköping
http://www.wikidata.org/entity/Q29479166,Anders Nilsson,Chalmers University of Technology,Q10433143
http://www.wikidata.org/entity/Q29604929,Ove Steinvall,Chalmers University of Technology,Bureå parish
http://www.wikidata.org/entity/Q29606501,Hans Nygren,Chalmers University of Technology,Halmstad
http://www.wikidata.org/entity/Q31201686,Anna Holst,Chalmers University of Technology,Stockholm
http://www.wikidata.org/entity/Q31673859,Lisbeth Fall,Chalmers University of Technology,Piteå
http://www.wikidata.org/entity/Q31684013,Karin Wall Benesch,Chalmers University of Technology,Karlskrona
http://www.wikidata.org/entity/Q36368344,Axel Nygren,Chalmers University of Technology,Karlstad
http://www.wikidata.org/entity/Q43670215,Q43670215,Chalmers University of Technology,Slättåkra
http://www.wikidata.org/entity/Q47506120,Q47506120,Chalmers University of Technology,Karlshamn
http://www.wikidata.org/entity/Q50335426,Gunnar Kärrholm,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q50359466,Lars Wahlström,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q51547607,Aksel Daniel Westerlind,Chalmers University of Technology,Dals-Ed
http://www.wikidata.org/entity/Q52565278,Karin Stahre-Janson,Chalmers University of Technology,Strömstad
http://www.wikidata.org/entity/Q56305687,Jesper Brodin,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q56331619,Henrikke Baumann,Chalmers University of Technology,Gothenburg
http://www.wikidata.org/entity/Q56331627,Maria Elmquist,Chalmers University of Technology,Linköping
http://www.wikidata.org/entity/Q59269215,Bengt G. Olsson,Chalmers University of Technology,Steneby socken
http://www.wikidata.org/entity/Q62098183,Martin Lorentzon,Chalmers University of Technology,Åsenhöga
http://www.wikidata.org/entity/Q62566662,Yngve Hamnerius,Chalmers University of Technology,Q10656364
http://www.wikidata.org/entity/Q74724477,Lasse Östman,Chalmers University of Technology,Västerås
http://www.wikidata.org/entity/Q77527927,Q77527927,Chalmers University of Technology,Alingsås
http://www.wikidata.org/entity/Q83561067,Harald Hammarström,Chalmers University of Technology,Västerås
http://www.wikidata.org/entity/Q63869806,Hampus Hagman,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q76941563,Ingemar Andersson,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q85665818,Henrik Löwenmark,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q92789461,Q92789461,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q16633168,Christopher Kullenberg,University of Gothenburg,Linköping
http://www.wikidata.org/entity/Q16633257,Christer Manhusen,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q16633522,Johan Ullman,University of Gothenburg,Norrtälje
http://www.wikidata.org/entity/Q16727770,Malin Byström,University of Gothenburg,Helsingborg
http://www.wikidata.org/entity/Q16905530,Thomas Marco Blatt,University of Gothenburg,Busan
http://www.wikidata.org/entity/Q17080318,Lars Adaktusson,University of Gothenburg,Jönköping
http://www.wikidata.org/entity/Q17278622,Sara Widén,University of Gothenburg,Halmstad
http://www.wikidata.org/entity/Q18238607,Aron Emilsson,University of Gothenburg,Q10545363
http://www.wikidata.org/entity/Q18239158,Håkan Gergils,University of Gothenburg,Uddevalla
http://www.wikidata.org/entity/Q18242500,Bo Henrikson,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q18245478,Mats Rosengren,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q18330537,Thomas Karlsson,University of Gothenburg,Stockholm
http://www.wikidata.org/entity/Q18921906,Hans M. Hirschi,University of Gothenburg,Samedan
http://www.wikidata.org/entity/Q19631616,Azita Shariati,University of Gothenburg,Tehran
http://www.wikidata.org/entity/Q21512120,Thomas Sterner,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q22099950,Gui Minhai,University of Gothenburg,Ningbo
http://www.wikidata.org/entity/Q23918074,Camilla Sundberg,University of Gothenburg,Eda
http://www.wikidata.org/entity/Q24265239,Lennart Grebelius,University of Gothenburg,Sätila
http://www.wikidata.org/entity/Q24708160,Anna Wåhlin,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q24809972,K. K. Talwar,University of Gothenburg,Payal
http://www.wikidata.org/entity/Q26869237,Mats Wahlstrom,University of Gothenburg,Stockholm
http://www.wikidata.org/entity/Q28035341,Oana Bîzgan,University of Gothenburg,Calafat
http://www.wikidata.org/entity/Q29381344,Svenny Kopp,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q30106644,Daniel Friberg,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q31080617,Kåre Grytli,University of Gothenburg,Øre
http://www.wikidata.org/entity/Q42393746,Q42393746,University of Gothenburg,Solna
http://www.wikidata.org/entity/Q42393787,Teresa Lagergård,University of Gothenburg,Sosnowiec
http://www.wikidata.org/entity/Q46996663,Rodrigo Tavares,University of Gothenburg,Castelo Branco
http://www.wikidata.org/entity/Q47067973,Q47067973,University of Gothenburg,Kungsholms parish
http://www.wikidata.org/entity/Q54009949,Dilruba Z. Ara,University of Gothenburg,Dhaka
http://www.wikidata.org/entity/Q54937090,Halina Rubinsztein-Dunlop,University of Gothenburg,Poland
http://www.wikidata.org/entity/Q55445023,Silvia Viorica Constantinescu,University of Gothenburg,Darabani
http://www.wikidata.org/entity/Q55468848,Monica Sand,University of Gothenburg,Stockholm
http://www.wikidata.org/entity/Q56331627,Maria Elmquist,University of Gothenburg,Linköping
http://www.wikidata.org/entity/Q56599799,Svante Thunberg,University of Gothenburg,Nacka Municipality
http://www.wikidata.org/entity/Q57775435,Tarja Karlsson Häikiö,University of Gothenburg,Oulu
http://www.wikidata.org/entity/Q59418273,Maria Nilsson,University of Gothenburg,Säffle parish
http://www.wikidata.org/entity/Q59677199,Q59677199,University of Gothenburg,Skurup
http://www.wikidata.org/entity/Q60285425,Seyed Javad Miri,University of Gothenburg,Tabriz
http://www.wikidata.org/entity/Q5542830,Roland Adlerberth,University of Gothenburg,Varberg
http://www.wikidata.org/entity/Q5553715,Roland Anderson,University of Gothenburg,Lidköping
http://www.wikidata.org/entity/Q5566626,Osborne Bartley,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q5588272,Tomas Brunegård,University of Gothenburg,Q10545619
http://www.wikidata.org/entity/Q5609874,Per Clemensson,University of Gothenburg,Johannebergs församling
http://www.wikidata.org/entity/Q5618976,Gunnar D Hansson,University of Gothenburg,Smögen
http://www.wikidata.org/entity/Q5621164,Gustav Kasselstrand,University of Gothenburg,Valdemarsvik
http://www.wikidata.org/entity/Q5626263,Carl Anders Dymling,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q5629904,Mats Ekholm,University of Gothenburg,Nyköping
http://www.wikidata.org/entity/Q5713053,JH Engström,University of Gothenburg,Karlstad
http://www.wikidata.org/entity/Q5713454,Romulo Enmark,University of Gothenburg,Skellefteå
http://www.wikidata.org/entity/Q5748172,David Färdmar,University of Gothenburg,Västra Frölunda
http://www.wikidata.org/entity/Q5777763,Jan-Eric Gustafsson,University of Gothenburg,Falköping
http://www.wikidata.org/entity/Q5799685,Håkan Hellström,University of Gothenburg,Vänersborg
http://www.wikidata.org/entity/Q5810061,Pål Hollender,University of Gothenburg,Lidköping
http://www.wikidata.org/entity/Q5885510,Bengt K.Å. Johansson,University of Gothenburg,Sandared
http://www.wikidata.org/entity/Q5913688,Kent Klich,University of Gothenburg,Sweden
http://www.wikidata.org/entity/Q5937313,Emrik Larsson,University of Gothenburg,Mölndal
http://www.wikidata.org/entity/Q5937929,Kjell Larsson,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q5938710,Staffan Larsson,University of Gothenburg,Gäddede
http://www.wikidata.org/entity/Q5950883,Sven-Eric Liedman,University of Gothenburg,Karlskrona
http://www.wikidata.org/entity/Q5968551,Johan Lybeck,University of Gothenburg,Bromma parish
http://www.wikidata.org/entity/Q5969787,Anders Lönnbro,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q5975658,Göran Marby,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q5991041,Björn Molin,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q6011871,Stefan Nilsson,University of Gothenburg,Linköping
http://www.wikidata.org/entity/Q6017391,Ragnar Norrby,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q6033958,Gunno Palmquist,University of Gothenburg,Gislaved
http://www.wikidata.org/entity/Q6084964,Bo Rybeck,University of Gothenburg,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q6098241,Per Schlingmann,University of Gothenburg,Borås
http://www.wikidata.org/entity/Q6231549,Martin Wallström,University of Gothenburg,Uddevalla
http://www.wikidata.org/entity/Q6235707,Mikael Wendt,University of Gothenburg,Johanneberg
http://www.wikidata.org/entity/Q6236977,Hans Gustaf Wessberg,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q6246033,Rolf Wolff,University of Gothenburg,Wuppertal
http://www.wikidata.org/entity/Q6246167,Christopher Wollter,University of Gothenburg,Vänge
http://www.wikidata.org/entity/Q6256873,Per-Erik Öhrn,University of Gothenburg,Malmö
http://www.wikidata.org/entity/Q6489625,Eivind Hofstad Evjemo,University of Gothenburg,Levanger
http://www.wikidata.org/entity/Q6932828,Muhammad al-Yaqoubi,University of Gothenburg,Damascus
http://www.wikidata.org/entity/Q7042500,Njuguna Ndung'u,University of Gothenburg,Kenya
http://www.wikidata.org/entity/Q7648691,Susanna Roxman,University of Gothenburg,Stockholm
http://www.wikidata.org/entity/Q8079322,Øystein Hedstrøm,University of Gothenburg,Moss
http://www.wikidata.org/entity/Q8303551,Nils Ryndel,University of Gothenburg,Vänersborg
http://www.wikidata.org/entity/Q8436871,Åke Sellström,University of Gothenburg,Sweden
http://www.wikidata.org/entity/Q10429925,Birgitta Forsman,University of Gothenburg,Värnamo
http://www.wikidata.org/entity/Q10431800,Bo Hedberg,University of Gothenburg,Karlshamn
http://www.wikidata.org/entity/Q12404165,Efraim Davidi,University of Gothenburg,La Plata
http://www.wikidata.org/entity/Q12718305,Siri M. Kvamme,University of Gothenburg,Stanghelle
http://www.wikidata.org/entity/Q16595521,Bianca Kronlöf,University of Gothenburg,Nynäshamn
http://www.wikidata.org/entity/Q16596117,Soraya Post,University of Gothenburg,Gothenburg
http://www.wikidata.org/entity/Q6233989,Johan Otto Wedberg,Uppsala University,Stockholm City
http://www.wikidata.org/entity/Q6234189,Juhana Wegelius (younger),Uppsala University,Stockholm
http://www.wikidata.org/entity/Q6235202,Erik Wellander,Uppsala University,Nyköping
http://www.wikidata.org/entity/Q6237151,Anders Wesström,Uppsala University,Sala
http://www.wikidata.org/entity/Q6237286,Eric Westberg,Uppsala University,Hudiksvall
http://www.wikidata.org/entity/Q6238377,Karl Ivan Westman,Uppsala University,Linköping
http://www.wikidata.org/entity/Q6238386,Knut B. Westman,Uppsala University,Härnösands domkyrkoförsamling
http://www.wikidata.org/entity/Q6238527,Hjalmar Westring,Uppsala University,Jönköping
http://www.wikidata.org/entity/Q6238531,Johan Peter Westring,Uppsala University,Linköping
http://www.wikidata.org/entity/Q6238609,Q6238609,Uppsala University,Jönköping
http://www.wikidata.org/entity/Q6238678,Karl Gustaf Wetterhoff,Uppsala University,Hattula
http://www.wikidata.org/entity/Q214704,"Prince Carl Philip, Duke of Värmland",Swedish University of Agricultural Sciences,Stockholm Palace
http://www.wikidata.org/entity/Q1643909,Manfred Näslund,Swedish University of Agricultural Sciences,Västernorrland County
http://www.wikidata.org/entity/Q3058054,Eskil Erlandsson,Swedish University of Agricultural Sciences,Q10700215
http://www.wikidata.org/entity/Q4944201,Marie-Louise Danielsson-Tham,Swedish University of Agricultural Sciences,Mariestad
http://www.wikidata.org/entity/Q4982675,Walborg Thorsell,Swedish University of Agricultural Sciences,Stockholm
http://www.wikidata.org/entity/Q5561342,Christian Aspelin,Swedish University of Agricultural Sciences,Stockholm
http://www.wikidata.org/entity/Q5626646,Q5626646,Swedish University of Agricultural Sciences,Gothenburg
http://www.wikidata.org/entity/Q5627012,Fritz Edelstam,Swedish University of Agricultural Sciences,Hedvig Eleonora församling
http://www.wikidata.org/entity/Q5627422,Gösta Edström,Swedish University of Agricultural Sciences,Frösön
http://www.wikidata.org/entity/Q6022273,Victor Odelberg,Swedish University of Agricultural Sciences,Q10717632
http://www.wikidata.org/entity/Q6068987,Lennart Reuterskiöld,Swedish University of Agricultural Sciences,Ekebyborna parish'
http://www.wikidata.org/entity/Q6190725,August Stjernstedt,Swedish University of Agricultural Sciences,Q10728528
http://www.wikidata.org/entity/Q6240756,Alfred Wigelius,Swedish University of Agricultural Sciences,Q58496152
http://www.wikidata.org/entity/Q6250240,Gustav Ytterborn,Swedish University of Agricultural Sciences,Q10723820
http://www.wikidata.org/entity/Q10540414,Johan Roos,Swedish University of Agricultural Sciences,Sweden
http://www.wikidata.org/entity/Q21448457,Ana Meikle Solari,Swedish University of Agricultural Sciences,Uruguay
http://www.wikidata.org/entity/Q22570180,Hans Ellegren,Swedish University of Agricultural Sciences,Gävle
http://www.wikidata.org/entity/Q23916402,Q23916402,Swedish University of Agricultural Sciences,Haninge Municipality
http://www.wikidata.org/entity/Q26869330,Bo Furugren,Swedish University of Agricultural Sciences,Ludvika
http://www.wikidata.org/entity/Q28028718,Craig Primmer,Swedish University of Agricultural Sciences,Geelong
http://www.wikidata.org/entity/Q42851587,M. Golam Shahi Alam,Swedish University of Agricultural Sciences,Jhenaidah District
http://www.wikidata.org/entity/Q45130052,Dan H. Yaalon,Swedish University of Agricultural Sciences,Uherské Hradiště
http://www.wikidata.org/entity/Q79876024,Q79876024,Uppsala University,Djursholm
http://www.wikidata.org/entity/Q81255561,Towe Lundman,Uppsala University,Uppsala
http://www.wikidata.org/entity/Q81301584,Inga Skottsberg,Uppsala University,Helsinki
http://www.wikidata.org/entity/Q81406066,Bror Uno Pehr Jacob Alexander Hummerhjelm,Uppsala University,Åby församling
http://www.wikidata.org/entity/Q83688466,Magnus Brännström,Uppsala University,Umeå
http://www.wikidata.org/entity/Q84414360,John Hanson,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q84499264,Q84499264,Uppsala University,Umeå stadsförsamling
http://www.wikidata.org/entity/Q900478,Wilhelm Hisinger,Uppsala University,Västmanland
http://www.wikidata.org/entity/Q902589,Peter Jacob Hjelm,Uppsala University,Göteryd
http://www.wikidata.org/entity/Q902797,Johan Gottschalk Wallerius,Uppsala University,"Stora Mellösa, Närke"
http://www.wikidata.org/entity/Q905812,Albert Atterberg,Uppsala University,Härnösands domkyrkoförsamling
http://www.wikidata.org/entity/Q919826,Rutger Sernander,Uppsala University,Viby parish
http://www.wikidata.org/entity/Q920243,Magnus Gabriel De la Gardie,Uppsala University,Tallinn
http://www.wikidata.org/entity/Q924143,Johan August Wahlberg,Uppsala University,Q10500893
http://www.wikidata.org/entity/Q924540,Göran Rothman,Uppsala University,Skatelöv parish
http://www.wikidata.org/entity/Q929396,Carl-Gustav Esseen,Uppsala University,Linköping
http://www.wikidata.org/entity/Q930758,Carl von Rosenstein,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q932160,Olof af Acrel,Uppsala University,Q10728173
http://www.wikidata.org/entity/Q933386,Tor Andræ,Uppsala University,Q10713934
http://www.wikidata.org/entity/Q934567,Gustav Sundbärg,Uppsala University,Leksands parish
http://www.wikidata.org/entity/Q935013,Göran Malmqvist,Uppsala University,Jönköping
http://www.wikidata.org/entity/Q940383,Henrik Samuel Nyberg,Uppsala University,Q10688505
http://www.wikidata.org/entity/Q942078,Carl Skottsberg,Uppsala University,Q10543836
http://www.wikidata.org/entity/Q942703,Alf Ross,Uppsala University,Copenhagen
http://www.wikidata.org/entity/Q943803,Uno von Troil,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q944304,Stane Dolanc,Uppsala University,Hrastnik
http://www.wikidata.org/entity/Q946708,Jens Holm,Uppsala University,Sundsvall
http://www.wikidata.org/entity/Q949505,Knut Lundmark,Uppsala University,Q10725763
http://www.wikidata.org/entity/Q952026,Tobias Krantz,Uppsala University,Bankeryd
http://www.wikidata.org/entity/Q954771,Olof Celsius,Uppsala University,Uppsala Cathedral Assembly
http://www.wikidata.org/entity/Q954811,Johan Gunnar Andersson,Uppsala University,Knista parish
http://www.wikidata.org/entity/Q962066,Claës Fredrik Hornstedt,Uppsala University,Linköping cathedral
http://www.wikidata.org/entity/Q963421,Carl-Henric Svanberg,Uppsala University,Porjus
http://www.wikidata.org/entity/Q969611,Dag Hartelius,Uppsala University,Härnösands domkyrkoförsamling
http://www.wikidata.org/entity/Q974834,Erik Stensiö,Uppsala University,Oskarshamn
http://www.wikidata.org/entity/Q977041,Einar Lönnberg,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q980778,Samuel Klingenstierna,Uppsala University,Q10551853
http://www.wikidata.org/entity/Q984681,Carl Gustaf af Leopold,Uppsala University,Maria Magdalena parish
http://www.wikidata.org/entity/Q993166,Erik Benzelius the Elder,Uppsala University,Q10570636
http://www.wikidata.org/entity/Q1037052,Bernhard Salin,Uppsala University,Örebro Nikolai parish
http://www.wikidata.org/entity/Q1037914,Carl Fredric Adler,Uppsala University,Stockholm
http://www.wikidata.org/entity/Q1039038,Carl Johan Malmsten,Uppsala University,Skara domkyrkoförsamling
http://www.wikidata.org/entity/Q1039042,Carl Johan Tornberg,Uppsala University,Linköping
http://www.wikidata.org/entity/Q1039226,Carl Kempe,Uppsala University,Jakob and Johanne parish
http://www.wikidata.org/entity/Q1039377,Carl Larsson Kämpe,Uppsala University,Vårgårda Municipality
http://www.wikidata.org/entity/Q1039551,Carl Ludvig Lithander,Uppsala University,Reigi
http://www.wikidata.org/entity/Q1040670,Carl Snoilsky,Uppsala University,Klara Parish
http://www.wikidata.org/entity/Q1041127,Carl Wilhelm Samuel Aurivillius,Uppsala University,Q10498070
http://www.wikidata.org/entity/Q1064466,Oscar Almgren,Uppsala University,Maria Magdalena parish
http://www.wikidata.org/entity/Q1087036,Christopher Tärnström,Uppsala University,Uppsala
http://www.wikidata.org/entity/Q1094656,Clas Alströmer,Uppsala University,Alingsås
http://www.wikidata.org/entity/Q1168365,Samuel Troilius,Uppsala University,Stora Skedvi socken
http://www.wikidata.org/entity/Q1234697,Nils Gustaf Ekholm,Uppsala University,Smedjebacken
http://www.wikidata.org/entity/Q1256723,Leonard Gyllenhaal,Uppsala University,Älvsborg County
http://www.wikidata.org/entity/Q1266230,Johannes Gezelius the elder,Uppsala University,Q10656556
http://www.wikidata.org/entity/Q1280756,Johan Ångström,Uppsala University,The iron factory Lögdö bruk
http://www.wikidata.org/entity/Q1291317,Edvard Carleson,Uppsala University,Q10546395
http://www.wikidata.org/entity/Q1296480,Efraim Liljequist,Uppsala University,Örebro Nikolai parish
http://www.wikidata.org/entity/Q1301050,Arvid Lindström,Uppsala University,Hedemora
